idproducto,nombreproducto,precioproducto,nombrecategoria,descuento,idtienda,nombretienda
28905,Glucose,19326.42,Health,25,10,Shoe Manufacturing
28910,Ice Cream - Vanilla,27001.36,Computers,16,11,Brooklyn Store
28915,  Rum - Light,64947.40,Computers,68,12,Ara
28920,Slt - Individual Portions,47522.18,Movies,34,13,Construction/Ag Equipment/Trucks
28925,Gatorade - Lemon Lime,50423.98,Shoes,14,14,Natural Gas Distribution
28930,Beer - Heinekin,43051.80,Garden,20,15,Shoe Manufacturing
28935,Spice - Montreal Steak Spice,22043.97,Jewelery,29,16,Olimpica
28940,Soup Campbells - Tomato Bisque,21254.44,Computers,39,17,Biotechnology: Commercial Physical & Biological Resarch
28945,Crackers - Graham,73324.89,Electronics,37,18,Mercamos
28950,  Stock - Chicken,59691.52,Electronics,1,19,SAO
28955,Bread - Corn Muffaleta Onion,89511.92,Kids,25,20,Major Banks
28960,Napkin - Beverage 1 Ply,39735.21,Health,61,21,Doña Maria
28965,Zucchini - Green,64543.97,Electronics,6,22,Recreational Products/Toys
28970,Instant Coffee,5338.17,Toys,44,23,Electrical Products
28975,Mix - Cocktail Ice Cream,69615.18,Automotive,0,24,Tiendita La Abuela
28980,Parsley - Fresh,44420.79,Baby,67,25,RETAIL: Building Materials
28985,  Appetizer - Spring Roll,48227.13,Home,29,26,Fluid Controls
28990,Aspic - Amber,63251.84,Baby,11,27,Marine Transportation
28995,Vinegar - White,21277.74,Baby,28,28,Ophthalmic Goods
29000,  Nut - Chestnuts,80511.06,Beauty,32,1,Industrial Specialties
29005,Water Chestnut - Canned,36959.96,Beauty,60,2,Radio And Television Broadcasting And Communications Equipment
29010,Appetizer - Lobster Phyllo Roll,13002.05,Garden,43,3,EDP Services
29015,Rice - Sushi,50323.61,Sports,55,4,Real Estate
29020,Beer - Camerons Auburn,64422.39,Garden,9,5,Specialty Foods
29025,Beer - Corona,70941.32,Computers,8,6,Tienda Pepito
29030,  Pork - Chop,77983.84,Clothing,41,7,Major Pharmaceuticals
29035,  Pasta - Lasagna Noodle,92000.87,Industrial,54,8,D1
29040,  Asparagus - Green,74512.67,Kids,26,9,Investment Bankers/Brokers/Service
29045,Bacardi Breezer - Strawberry,87088.86,Toys,18,10,Shoe Manufacturing
29050,Squid - Tubes / Tenticles 10/20,30738.42,Clothing,31,11,Brooklyn Store
29055,Oil - Peanut,65400.67,Beauty,18,12,Ara
29060,Beets - Pickled,14672.80,Jewelery,46,13,Construction/Ag Equipment/Trucks
29065,Pork - Liver,94139.62,Outdoors,7,14,Natural Gas Distribution
29070,  Doilies - 12,52834.15,Computers,7,15,Shoe Manufacturing
29075,Chives - Fresh,1879.13,Garden,65,16,Olimpica
29080,Praline Paste,46689.84,Grocery,26,17,Biotechnology: Commercial Physical & Biological Resarch
29085,Yoplait Drink,66090.57,Jewelery,9,18,Mercamos
29090,  Soup - Campbells,33116.84,Computers,23,19,SAO
29095,  Artichoke - Bottom,76080.59,Movies,42,20,Major Banks
29100,Taro Root,10773.92,Electronics,64,21,Doña Maria
29105,Grapes - Black,14425.65,Health,64,22,Recreational Products/Toys
29110,  Syrup - Golden,66019.54,Games,54,23,Electrical Products
29115,  Tart Shells - Sweet,51132.44,Games,62,24,Tiendita La Abuela
29120,Food Colouring - Pink,82241.39,Clothing,1,25,RETAIL: Building Materials
29125,Pepper - Jalapeno,80629.55,Computers,13,26,Fluid Controls
29130,Bread - Petit Baguette,17655.22,Toys,13,27,Marine Transportation
29135,Table Cloth 120 Round White,37928.09,Books,61,28,Ophthalmic Goods
29140,Bagel - Sesame Seed Presliced,40735.45,Movies,24,1,Industrial Specialties
29145,Meldea Green Tea Liquor,55869.05,Home,15,2,Radio And Television Broadcasting And Communications Equipment
29150,  Rum - Light,22289.22,Tools,70,3,EDP Services
29155,Veal - Leg,99950.89,Toys,44,4,Real Estate
29160,Bread Base - Gold Formel,45188.15,Health,2,5,Specialty Foods
29165,Wine - Zonnebloem Pinotage,38193.69,Jewelery,30,6,Tienda Pepito
29170,Mushroom - Lg - Cello,71409.44,Garden,57,7,Major Pharmaceuticals
29175,  Juice - Apple,59673.33,Shoes,7,8,D1
29180,  Croissant,41117.90,Garden,1,9,Investment Bankers/Brokers/Service
29185,Sobe - Green Tea,75935.47,Electronics,31,10,Shoe Manufacturing
29190,Pork Salted Bellies,55390.48,Baby,63,11,Brooklyn Store
29195,Guinea Fowl,46417.60,Grocery,10,12,Ara
29200,Flower - Dish Garden,39003.12,Clothing,25,13,Construction/Ag Equipment/Trucks
29205,  Pepper - Julienne,26533.82,Music,50,14,Natural Gas Distribution
29210,  Carrots - Mini,12033.94,Jewelery,56,15,Shoe Manufacturing
29215,Cheese - Mascarpone,1867.75,Outdoors,28,16,Olimpica
29220,Wine - Segura Viudas Aria Brut,98890.95,Tools,7,17,Biotechnology: Commercial Physical & Biological Resarch
29225,Soup - Cream Of Potato / Leek,87018.60,Jewelery,55,18,Mercamos
29230,Pastry - Carrot Muffin - Mini,63237.67,Health,45,19,SAO
29235,Juice - Cranberry 284ml,66392.43,Industrial,60,20,Major Banks
29240,Apple - Northern Spy,4690.19,Grocery,46,21,Doña Maria
29245,Crackers - Graham,60309.46,Books,49,22,Recreational Products/Toys
29250,Tea - Herbal Sweet Dreams,40340.90,Computers,47,23,Electrical Products
29255,Coffee Caramel Biscotti,38986.95,Music,7,24,Tiendita La Abuela
29260,Extract - Raspberry,75125.72,Kids,43,25,RETAIL: Building Materials
29265,Spring Roll Veg Mini,65109.08,Tools,34,26,Fluid Controls
29270,Cookie Dough - Double,75035.12,Health,19,27,Marine Transportation
29275,Jagermeister,34351.94,Clothing,28,28,Ophthalmic Goods
29280,  Stock - Chicken,77113.87,Baby,6,28,Ophthalmic Goods
29285,Wine - Chianti Classica Docg,89802.65,Shoes,70,27,Marine Transportation
29290,Wine - Magnotta - Cab Franc,16647.53,Computers,46,26,Fluid Controls
29295,Wine - Cotes Du Rhone Parallele,52371.03,Automotive,10,25,RETAIL: Building Materials
29300,  Bread - Rolls,16064.69,Automotive,31,24,Tiendita La Abuela
29305,Muffin Mix - Oatmeal,74181.35,Industrial,55,23,Electrical Products
29310,Grenadillo,54597.43,Health,18,22,Recreational Products/Toys
29315,Pepper - Scotch Bonnet,47302.75,Movies,60,21,Doña Maria
29320,Herb Du Provence - Primerba,34960.78,Garden,59,20,Major Banks
29325,Soup - Campbells - Tomato,80373.56,Sports,54,19,SAO
29330,  Doilies - 7,15946.79,Beauty,26,18,Mercamos
29335,Ecolab - Mikroklene 4/4 L,96489.36,Computers,57,17,Biotechnology: Commercial Physical & Biological Resarch
29340,Broom - Push,67782.86,Clothing,44,16,Olimpica
29345,Paste - Black Olive,93467.55,Grocery,66,15,Shoe Manufacturing
29350,Beans - Green,41926.42,Grocery,3,14,Natural Gas Distribution
29355,Carbonated Water - Cherry,77613.79,Home,32,13,Construction/Ag Equipment/Trucks
29360,Corn Syrup,48771.83,Clothing,30,12,Ara
29365,Spring Roll Veg Mini,99674.23,Industrial,5,11,Brooklyn Store
29370,Peas Snow,35628.70,Baby,69,10,Shoe Manufacturing
29375,  Sauce - Black Current,86224.98,Games,22,9,Investment Bankers/Brokers/Service
29380,Muffin Orange Individual,16332.68,Jewelery,23,8,D1
29385,Cake Slab,48874.87,Health,34,7,Major Pharmaceuticals
29390,Snapple - Iced Tea Peach,73222.03,Grocery,49,6,Tienda Pepito
29395,Caviar - Salmon,66206.82,Movies,4,5,Specialty Foods
29400,Dc Hikiage Hira Huba,16801.45,Movies,6,4,Real Estate
29405,Tart - Pecan Butter Squares,7390.93,Music,9,3,EDP Services
29410,Ecolab - Power Fusion,19177.81,Jewelery,57,2,Radio And Television Broadcasting And Communications Equipment
29415,  Dill - Primerba,53997.81,Baby,21,1,Industrial Specialties
29420,Lamb Tenderloin Nz Fr,20554.75,Sports,31,28,Ophthalmic Goods
29425,Bread - Focaccia Quarter,44377.56,Health,10,27,Marine Transportation
29430,  Wine - Magnotta,90773.94,Industrial,59,26,Fluid Controls
29435,Isomalt,14625.65,Tools,44,25,RETAIL: Building Materials
29440,Garam Marsala,17823.70,Tools,61,24,Tiendita La Abuela
29445,Mussels - Frozen,64089.86,Automotive,64,23,Electrical Products
29450,Fennel,54923.08,Electronics,70,22,Recreational Products/Toys
29455,Longos - Burritos,7830.64,Computers,0,21,Doña Maria
29460,Wine - Alsace Riesling Reserve,50291.36,Automotive,37,20,Major Banks
29465,Flour - Strong,90071.98,Outdoors,63,19,SAO
29470,Wine - Casillero Deldiablo,37178.60,Electronics,51,18,Mercamos
29475,Pork - European Side Bacon,46249.83,Books,52,17,Biotechnology: Commercial Physical & Biological Resarch
29480,Crab - Imitation Flakes,14417.56,Games,5,16,Olimpica
29485,  Juice - Pineapple,14698.14,Baby,4,15,Shoe Manufacturing
29490,Pastry - Chocolate Marble Tea,91540.18,Electronics,50,14,Natural Gas Distribution
29495,Table Cloth 72x144 White,88218.12,Computers,61,13,Construction/Ag Equipment/Trucks
29500,Cheese - Mascarpone,39535.28,Electronics,40,12,Ara
29505,  Nut - Cashews,82730.32,Automotive,41,11,Brooklyn Store
29510,Wine - Alsace Gewurztraminer,85349.10,Books,48,10,Shoe Manufacturing
29515,Butter - Salted,50474.96,Baby,9,9,Investment Bankers/Brokers/Service
29520,Smoked Tongue,34059.18,Computers,13,8,D1
29525,  Appetizer - Spring Roll,18306.90,Baby,11,7,Major Pharmaceuticals
29530,Whmis Spray Bottle Graduated,71969.07,Games,55,6,Tienda Pepito
29535,Bread - Malt,77665.80,Outdoors,10,5,Specialty Foods
29540,Burger Veggie,80726.88,Sports,23,4,Real Estate
29545,  Sauce - Apple,68733.28,Movies,22,3,EDP Services
29550,Appetizer - Escargot Puff,16537.42,Electronics,8,2,Radio And Television Broadcasting And Communications Equipment
29555,Pasta - Canelloni,39203.21,Automotive,26,1,Industrial Specialties
29560,Mousse - Mango,77800.36,Clothing,36,1,Industrial Specialties
29565,Mushroom - King Eryingii,29586.70,Books,28,2,Radio And Television Broadcasting And Communications Equipment
29570,  Mop Head - Cotton,36418.88,Shoes,65,3,EDP Services
29575,Wine - Casablanca Valley,59834.68,Beauty,10,4,Real Estate
29580,Smoked Tongue,40025.09,Movies,67,5,Specialty Foods
29585,  Nut - Pistachio,93778.99,Health,29,6,Tienda Pepito
29590,  Pork - Chop,73186.63,Garden,14,7,Major Pharmaceuticals
29595,  Appetizer - Mini Egg Roll,10828.16,Garden,63,8,D1
29600,Soup - Campbells Beef Noodle,64293.41,Computers,31,9,Investment Bankers/Brokers/Service
29605,  Beef - Tongue,96941.14,Music,12,10,Shoe Manufacturing
29610,  Orange - Canned,15723.34,Grocery,17,11,Brooklyn Store
29615,Squid U5 - Thailand,47301.86,Beauty,43,12,Ara
29620,Cookies - Englishbay Chochip,73047.73,Garden,30,13,Construction/Ag Equipment/Trucks
29625,Kellogs Raisan Bran Bars,93434.43,Baby,61,14,Natural Gas Distribution
29630,Pan Grease,16261.46,Industrial,5,15,Shoe Manufacturing
29635,Chocolate - Unsweetened,88443.62,Beauty,57,16,Olimpica
29640,  Nut - Cashews,51984.89,Industrial,17,17,Biotechnology: Commercial Physical & Biological Resarch
29645,Sprouts Dikon,83566.81,Garden,65,18,Mercamos
29650,Puree - Pear,86218.39,Baby,0,19,SAO
29655,  Crab - Dungeness,45351.54,Outdoors,18,20,Major Banks
29660,Kippers - Smoked,27460.55,Books,22,21,Doña Maria
29665,Pastry - French Mini Assorted,66071.58,Clothing,38,22,Recreational Products/Toys
29670,  Soup - Canadian Pea,10767.61,Grocery,59,23,Electrical Products
29675,Pork - Bones,76840.30,Toys,64,24,Tiendita La Abuela
29680,Cocktail Napkin Blue,10898.02,Computers,17,25,RETAIL: Building Materials
29685,Bar - Granola Trail Mix Fruit Nut,29432.73,Shoes,24,26,Fluid Controls
29690,Ecolab - Solid Fusion,22326.87,Home,10,27,Marine Transportation
29695,Sauce - Hollandaise,86043.31,Garden,59,28,Ophthalmic Goods
29700,Molasses - Fancy,61690.84,Shoes,64,1,Industrial Specialties
29705,Tea - Orange Pekoe,48430.63,Books,15,2,Radio And Television Broadcasting And Communications Equipment
29710,Cinnamon Rolls,71646.52,Home,41,3,EDP Services
29715,Skirt - 24 Foot,38604.78,Electronics,34,4,Real Estate
29720,  Beans - Black Bean,33249.53,Toys,57,5,Specialty Foods
29725,Filling - Mince Meat,16822.69,Tools,16,6,Tienda Pepito
29730,Orange Roughy 4/6 Oz,22555.85,Baby,26,7,Major Pharmaceuticals
29735,Veal - Striploin,77180.98,Computers,40,8,D1
29740,Cherries - Frozen,28481.72,Books,24,9,Investment Bankers/Brokers/Service
29745,Sweet Pea Sprouts,50156.73,Outdoors,4,10,Shoe Manufacturing
29750,Pastry - Key Limepoppy Seed Tea,95122.48,Kids,35,11,Brooklyn Store
29755,Pails With Lids,92089.21,Jewelery,40,12,Ara
29760,Vinegar - Champagne,67644.62,Grocery,49,13,Construction/Ag Equipment/Trucks
29765,Chips Potato Salt Vinegar 43g,80425.38,Industrial,13,14,Natural Gas Distribution
29770,  Liqueur Banana,40360.42,Baby,0,15,Shoe Manufacturing
29775,Carbonated Water - Raspberry,84722.97,Music,59,16,Olimpica
29780,Sour Cream,68011.32,Baby,38,17,Biotechnology: Commercial Physical & Biological Resarch
29785,Veal - Osso Bucco,87192.13,Games,39,18,Mercamos
29790,Flour - Fast / Rapid,39550.56,Automotive,30,19,SAO
29795,Chicken - White Meat With Tender,97721.84,Industrial,33,20,Major Banks
29800,Table Cloth 90x90 White,51195.26,Games,4,21,Doña Maria
29805,Latex Rubber Gloves Size 9,6435.46,Games,48,22,Recreational Products/Toys
29810,  Beans - Kidney,86740.01,Books,62,23,Electrical Products
29815,Pastry - Chocolate Marble Tea,14600.63,Sports,25,24,Tiendita La Abuela
29820,  Soup - Campbells,16758.25,Health,14,25,RETAIL: Building Materials
29825,Butter Ripple - Phillips,53291.82,Automotive,8,26,Fluid Controls
29830,Plasticspoonblack,64934.60,Garden,65,27,Marine Transportation
29835,Bread - Granary Small Pull,44336.91,Home,19,28,Ophthalmic Goods
29840,  Chilli Paste,95541.49,Kids,43,1,Industrial Specialties
29845,Table Cloth 91x91 Colour,63082.34,Electronics,64,2,Radio And Television Broadcasting And Communications Equipment
29850,Wine - Gewurztraminer Pierre,55899.90,Movies,25,3,EDP Services
29855,Wine - Cava Aria Estate Brut,96155.28,Movies,12,4,Real Estate
29860,  Turkey - Whole,48290.93,Industrial,48,5,Specialty Foods
29865,Duck - Breast,68000.36,Shoes,58,6,Tienda Pepito
29870,Soup - Campbellschix Stew,85412.99,Health,8,7,Major Pharmaceuticals
29875,Sesame Seed Black,31998.84,Jewelery,57,8,D1
29880,Broom And Broom Rack White,1902.51,Sports,40,9,Investment Bankers/Brokers/Service
29885,  Chicken - Leg,73599.67,Industrial,60,10,Shoe Manufacturing
29890,Lady Fingers,53147.68,Tools,41,11,Brooklyn Store
29895,  Juice - Clam,25260.17,Health,40,12,Ara
29900,Banana Turning,58962.93,Games,67,13,Construction/Ag Equipment/Trucks
29905,  Ham - Smoked,77028.50,Home,13,14,Natural Gas Distribution
29910,Fondant - Icing,51066.53,Shoes,64,15,Shoe Manufacturing
29915,Pumpkin,31612.87,Shoes,47,16,Olimpica
29920,Gelatine Powder,28330.81,Automotive,12,17,Biotechnology: Commercial Physical & Biological Resarch
29925,Bread Crumbs - Panko,73589.61,Jewelery,65,18,Mercamos
29930,Bagel - 12 Grain Preslice,56730.94,Movies,38,19,SAO
29935,Sauerkraut,93844.40,Computers,60,20,Major Banks
29940,Bread - White Epi Baguette,64508.58,Outdoors,58,21,Doña Maria
29945,Longos - Cheese Tortellini,86343.11,Home,23,22,Recreational Products/Toys
29950,Soup - Cream Of Potato / Leek,58693.42,Beauty,30,23,Electrical Products
29955,Mushroom - Chanterelle Frozen,21498.89,Electronics,62,24,Tiendita La Abuela
29960,Muffin Mix - Carrot,42148.30,Games,5,25,RETAIL: Building Materials
29965,Foil Wrap,34940.31,Outdoors,62,26,Fluid Controls
29970,Oven Mitt - 13 Inch,24703.30,Music,56,27,Marine Transportation
29975,Veal - Sweetbread,74307.45,Toys,17,28,Ophthalmic Goods
29980,  Pasta - Canelloni,84098.86,Outdoors,11,28,Ophthalmic Goods
29985,Southern Comfort,37857.00,Jewelery,12,27,Marine Transportation
29990,  Oil - Shortening,23771.41,Electronics,27,26,Fluid Controls
29995,Tumeric,71984.16,Movies,26,25,RETAIL: Building Materials
30000,Berry Brulee,39600.98,Garden,63,24,Tiendita La Abuela
30005,  Shrimp - 16/20,45315.97,Outdoors,11,23,Electrical Products
30010,  Ice - Clear,21443.37,Grocery,66,22,Recreational Products/Toys
30015,Wine - Redchard Merritt,86279.90,Health,65,21,Doña Maria
30020,Waffle Stix,14781.31,Games,36,20,Major Banks
30025,Pork - Kidney,65243.12,Sports,23,19,SAO
30030,Apricots - Dried,14698.41,Beauty,39,18,Mercamos
30035,Squid - Breaded,5705.94,Shoes,1,17,Biotechnology: Commercial Physical & Biological Resarch
30040,Cake Sheet Combo Party Pack,18269.75,Kids,50,16,Olimpica
30045,Milk Powder,70719.89,Tools,62,15,Shoe Manufacturing
30050,Brandy Apricot,44061.50,Electronics,4,14,Natural Gas Distribution
30055,Artichokes - Jerusalem,8014.96,Shoes,68,13,Construction/Ag Equipment/Trucks
30060,  Juice - Orange,93113.01,Sports,54,12,Ara
30065,Nutmeg - Ground,65891.72,Toys,13,11,Brooklyn Store
30070,Truffle Cups - White Paper,47434.35,Automotive,23,10,Shoe Manufacturing
30075,Pepper - Red Thai,60523.20,Garden,60,9,Investment Bankers/Brokers/Service
30080,  Pasta - Gnocchi,93867.41,Industrial,3,8,D1
30085,Compound - Pear,87840.08,Toys,15,7,Major Pharmaceuticals
30090,  Chicken - Thigh,35706.43,Sports,25,6,Tienda Pepito
30095,Peas Snow,62893.74,Sports,13,5,Specialty Foods
30100,Fuji Apples,26840.94,Tools,38,4,Real Estate
30105,Oil - Pumpkinseed,26453.54,Music,61,3,EDP Services
30110,Squid - Tubes / Tenticles 10/20,41933.78,Grocery,32,2,Radio And Television Broadcasting And Communications Equipment
30115,Apples - Sliced / Wedge,87581.86,Baby,68,1,Industrial Specialties
30120,  Plate - Foam,29665.43,Movies,7,28,Ophthalmic Goods
30125,Zucchini - Yellow,40672.41,Industrial,46,27,Marine Transportation
30130,Arizona - Green Tea,48764.78,Books,63,26,Fluid Controls
30135,Bread - Calabrese Baguette,70315.05,Outdoors,50,25,RETAIL: Building Materials
30140,  Salmon - Atlantic,8889.65,Industrial,2,24,Tiendita La Abuela
30145,Carbonated Water - Peach,79650.35,Industrial,19,23,Electrical Products
30150,Soup - Campbells Bean Medley,84236.42,Tools,70,22,Recreational Products/Toys
30155,Sping Loaded Cup Dispenser,81512.74,Health,69,21,Doña Maria
30160,  Wine - Red,69676.49,Movies,33,20,Major Banks
30165,  Leeks - Baby,87830.91,Movies,55,19,SAO
30170,  Wine - Mas Chicet Rose,68129.78,Games,51,18,Mercamos
30175,Langers - Mango Nectar,21879.97,Garden,33,17,Biotechnology: Commercial Physical & Biological Resarch
30180,Beef - Texas Style Burger,46694.69,Toys,38,16,Olimpica
30185,Seabream Whole Farmed,79046.94,Electronics,35,15,Shoe Manufacturing
30190,Pork - Liver,93810.46,Kids,3,14,Natural Gas Distribution
30195,Tuna - Loin,15152.83,Automotive,56,13,Construction/Ag Equipment/Trucks
30200,Skirt - 24 Foot,41117.13,Clothing,25,12,Ara
30205,  Vermouth - White,66493.12,Movies,33,11,Brooklyn Store
30210,Kellogs Raisan Bran Bars,67555.80,Garden,23,10,Shoe Manufacturing
30215,  Chicken - Diced,97952.83,Jewelery,37,9,Investment Bankers/Brokers/Service
30220,Flour Dark Rye,54372.24,Games,54,8,D1
30225,Bread Country Roll,55199.81,Outdoors,48,7,Major Pharmaceuticals
30230,Nantucket Cranberry Juice,90386.98,Books,46,6,Tienda Pepito
30235,  Wine - Red,84389.07,Jewelery,68,5,Specialty Foods
30240,Wine - Magnotta - Bel Paese White,34022.16,Movies,67,4,Real Estate
30245,Creme De Menth - White,24436.94,Grocery,41,3,EDP Services
30250,  Pork - Chop,88638.80,Electronics,14,2,Radio And Television Broadcasting And Communications Equipment
30255,Napkin Colour,30576.40,Electronics,36,1,Industrial Specialties
30260,  Lentils - Red,17357.30,Music,42,1,Industrial Specialties
30265,Pail With Metal Handle 16l White,50763.93,Kids,6,2,Radio And Television Broadcasting And Communications Equipment
30270,  Ranchero - Primerba,99503.70,Electronics,46,3,EDP Services
30275,  Crab - Claws,33695.42,Garden,62,4,Real Estate
30280,Wasabi Paste,64750.16,Automotive,47,5,Specialty Foods
30285,Wine - Gewurztraminer Pierre,17840.70,Books,33,6,Tienda Pepito
30290,Table Cloth 72x144 White,25952.02,Tools,14,7,Major Pharmaceuticals
30295,Plaintain,98240.45,Baby,1,8,D1
30300,Mushroom - Chanterelle Frozen,78594.97,Health,7,9,Investment Bankers/Brokers/Service
30305,Coffee - Hazelnut Cream,94828.17,Movies,13,10,Shoe Manufacturing
30310,Water - Evian 355 Ml,66921.63,Jewelery,56,11,Brooklyn Store
30315,Pears - Bosc,30512.17,Outdoors,63,12,Ara
30320,Pork - Ham Hocks - Smoked,45390.47,Automotive,10,13,Construction/Ag Equipment/Trucks
30325,Water - Aquafina Vitamin,70916.68,Garden,62,14,Natural Gas Distribution
30330,Buffalo - Striploin,8486.16,Grocery,67,15,Shoe Manufacturing
30335,Thyme - Fresh,78420.60,Automotive,60,16,Olimpica
30340,Sauce - Thousand Island,68797.10,Automotive,55,17,Biotechnology: Commercial Physical & Biological Resarch
30345,Beets - Mini Golden,47473.25,Garden,62,18,Mercamos
30350,Pastry - Banana Tea Loaf,9841.07,Garden,51,19,SAO
30355,Boogies,54009.84,Toys,11,20,Major Banks
